Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),,
95.9401568,-0.000162966,667.1658,16.4529714,0.0027856,358.9890837
95.9429424,0.000192606,678.0954,16.4529714,0.0417104,23.97483603
95.9846528,0.000192606,678.0954,14.4641106,0.0455347,21.96127347
96.0301875,-0.000162966,668.1594,14.4641106,0.04458,22.43158368
96.0747675,1.48E-05,678.0954,14.4641106,0.013043,76.6694778
96.0878105,1.48E-05,681.0762,14.4641106,0.0321639,31.09075705
96.1199744,1.48E-05,668.1594,14.4641106,0.0450325,22.20618442
96.1650069,-0.000162966,677.1018,14.4641106,0.0446085,22.4172523
96.2096154,-0.000162966,680.0826,10.486389,0.0178003,56.17882853
96.2274157,1.48E-05,668.1594,16.4529714,0.0332635,30.06298193
96.2606792,1.48E-05,676.1082,12.4752498,0.0389947,25.64451066
96.2996739,1.48E-05,681.0762,18.4418322,0.0453992,22.02681986
96.3450731,-0.000518538,669.153,16.4529714,0.0026302,380.1992238
96.3477033,1.48E-05,675.1146,14.4641106,0.0424518,23.5561272
96.3901551,-0.000162966,681.0762,12.4752498,0.0448259,22.30853145
96.434981,-0.000162966,669.153,14.4641106,0.0451547,22.14608889
96.4801357,0.000192606,673.1274,14.4641106,0.0029164,342.8884892
96.4830521,1.48E-05,682.0698,12.4752498,0.0419648,23.82949521
96.5250169,-0.000340752,673.1274,10.486389,0.0449389,22.25243609
96.5699558,0.000370392,672.1338,16.4529714,0.0448389,22.30206359
96.6147947,-0.000162966,682.0698,16.4529714,0.0029334,340.9013449
96.6177281,0.000370392,673.1274,12.4752498,0.0422643,23.66063084
96.6599924,0.000192606,671.1402,16.4529714,0.0445405,22.45147673
96.7045329,-0.000162966,681.0762,12.4752498,0.0452286,22.10990392
96.7497615,1.48E-05,673.1274,14.4641106,0.0039981,250.1188064
96.7537596,0.000192606,670.1466,14.4641106,0.0408234,24.49575487
96.794583,1.48E-05,679.089,14.4641106,0.0451606,22.14319563
96.8397436,1.48E-05,676.1082,16.4529714,0.0449428,22.25050508
96.8846864,-0.000340752,669.153,12.4752498,0.0109445,91.37009471
96.8956309,0.000192606,679.089,14.4641106,0.0337345,29.64324356
96.9293654,1.48E-05,677.1018,14.4641106,0.0451944,22.12663515
96.9745598,1.48E-05,668.1594,12.4752498,0.0449839,22.2301757
97.0195437,0.000192606,679.089,14.4641106,0.0092611,107.9785335
97.0288048,1.48E-05,677.1018,14.4641106,0.0364385,27.4435007
97.0652433,-0.000162966,669.153,16.4529714,0.0442405,22.60372282
97.1094838,-0.000162966,679.089,14.4641106,0.0451699,22.13863657
97.1546537,-0.000162966,679.089,18.4418322,0.0121311,82.4327555
97.1667848,1.48E-05,667.1658,10.486389,0.032761,30.52409879
97.1995458,-0.000162966,678.0954,14.4641106,0.0450327,22.2060858
97.2445785,1.48E-05,679.089,18.4418322,0.0451917,22.12795713
97.2897702,-0.000162966,670.1466,14.4641106,0.0158612,63.04693216
97.3056314,-0.000162966,677.1018,12.4752498,0.0299538,33.38474581
97.3355852,0.000370392,681.0762,12.4752498,0.0443447,22.5506092
97.3799299,-0.000340752,669.153,16.4529714,0.045205,22.12144676
97.4251349,-0.000162966,675.1146,16.4529714,0.0029699,336.7116704
97.4281048,-0.000162966,681.0762,14.4641106,0.0415915,24.04337425
97.4696963,-0.000162966,671.1402,14.4641106,0.0451104,22.16783712
97.5148067,1.48E-05,675.1146,14.4641106,0.0448571,22.29301493
97.5596638,1.48E-05,682.0698,12.4752498,0.0037383,267.5012705
97.5634021,1.48E-05,670.1466,14.4641106,0.044551,22.44618527
97.6079531,-0.000162966,674.121,16.4529714,0.0416746,23.99543128
97.6496277,1.48E-05,682.0698,14.4641106,0.0450543,22.19543973
97.694682,-0.000340752,671.1402,14.4641106,0.0452959,22.07705332
97.7399779,-0.000518538,673.1274,14.4641106,0.0198301,50.42838915
97.759808,-0.000162966,681.0762,16.4529714,0.0282678,35.37594012
97.7880758,0.000192606,675.1146,14.4641106,0.0025262,395.8514814
97.790602,-0.000162966,672.1338,12.4752498,0.0400237,24.98519624
97.8306257,0.000192606,682.0698,14.4641106,0.0444453,22.49956688
97.875071,-0.000162966,676.1082,12.4752498,0.0445551,22.44411977
97.9196261,-0.000162966,670.1466,12.4752498,0.0448505,22.29629547
97.9644766,1.48E-05,682.0698,16.4529714,0.0455962,21.93165221
98.0100728,-0.000162966,676.1082,14.4641106,0.0027907,358.3330342
98.0128635,-0.000162966,671.1402,14.4641106,0.0420556,23.77804619
98.0549191,-0.000162966,681.0762,14.4641106,0.0451923,22.12766334
98.1001114,-0.000162966,675.1146,16.4529714,0.0023801,420.1504205
98.1024915,0.000192606,669.153,12.4752498,0.0423247,23.62686561
98.1448162,0.000192606,681.0762,18.4418322,0.0471139,21.22515862
98.1919301,0.000192606,678.0954,16.4529714,0.0078143,127.9705154
98.1997444,1.48E-05,670.1466,12.4752498,0.0357934,27.93811148
98.2355378,-0.000162966,680.0826,14.4641106,0.0460027,21.73785452
98.2815405,1.48E-05,680.0826,12.4752498,0.045253,22.09798246
98.3267935,0.000192606,669.153,14.4641106,0.0067562,148.0121964
98.3335497,1.48E-05,678.0954,14.4641106,0.0361432,27.66772172
98.3696929,-0.000162966,679.089,14.4641106,0.0465208,21.49576104
98.4162137,-0.000162966,669.153,16.4529714,0.0478309,20.9069869
98.4640446,0.000192606,677.1018,16.4529714,0.0023165,431.6857324
98.4663611,-0.000518538,681.0762,14.4641106,0.0400635,24.96037541
98.5064246,1.48E-05,668.1594,16.4529714,0.0449414,22.25119823
98.551366,-0.000162966,677.1018,16.4529714,0.0438538,22.80304099
98.5952198,-0.000340752,683.0634,12.4752498,0.019931,50.17309729
98.6151508,0.000192606,671.1402,12.4752498,0.0355459,28.13263977
98.6506967,-0.000340752,676.1082,16.4529714,0.0356766,28.02957681
98.6863733,-0.000162966,681.0762,14.4641106,0.0452083,22.11983198
98.7315816,-0.000162966,671.1402,14.4641106,0.0103425,96.68842158
98.7419241,-0.000162966,676.1082,12.4752498,0.0408973,24.45149191
98.7828214,-0.00087411,682.0698,10.486389,0.0380601,26.2742347
98.8208815,-0.000162966,671.1402,14.4641106,0.0458866,21.79285454
98.8667681,1.48E-05,674.121,18.4418322,0.0102474,97.58572933
98.8770155,-0.000162966,682.0698,12.4752498,0.0456386,21.91127685
98.9226541,-0.000340752,673.1274,16.4529714,0.0320564,31.19501881
98.9547105,1.48E-05,672.1338,16.4529714,0.0461524,21.66734556
99.0008629,1.48E-05,680.0826,12.4752498,0.023118,43.25633703
99.0239809,1.48E-05,674.121,10.486389,0.0259911,38.47470865
99.049972,-0.000340752,672.1338,14.4641106,0.0397713,25.14375945
99.0897433,-0.000162966,682.0698,12.4752498,0.0478919,20.88035764
99.1376352,1.48E-05,674.121,14.4641106,0.0347488,28.7779722
99.172384,0.000192606,672.1338,14.4641106,0.0306353,32.64208279
99.2030193,-0.000340752,682.0698,14.4641106,0.0261352,38.26257309
99.2291545,1.48E-05,675.1146,10.486389,0.0424262,23.57034097
99.2715807,1.48E-05,670.1466,14.4641106,0.0451172,22.16449602
99.3166979,1.48E-05,680.0826,12.4752498,0.030174,33.14111492
99.3468719,1.48E-05,678.0954,12.4752498,0.030717,32.55526254
99.3775889,0.000192606,670.1466,12.4752498,0.0024818,402.933358
99.3800707,0.000192606,679.089,14.4641106,0.0264586,37.79489465
99.4065293,1.48E-05,677.1018,14.4641106,0.0438782,22.79036059
99.4504075,0.000192606,670.1466,12.4752498,0.0448283,22.3073371
99.4952358,-0.000162966,679.089,16.4529714,0.0025022,399.6483065
99.497738,-0.000162966,679.089,10.486389,0.0432287,23.13277984
99.5409667,-0.000340752,669.153,10.486389,0.043997,22.72882243
99.5849637,-0.000340752,679.089,14.4641106,0.046559,21.47812451
99.6315227,-0.000340752,681.0762,14.4641106,0.0320751,31.17683188
99.6635978,1.48E-05,669.153,16.4529714,0.0317031,31.54265675
99.6953009,-0.000162966,678.0954,12.4752498,0.0295371,33.85572721
99.724838,0.000192606,680.0826,12.4752498,0.041035,24.36944072
99.765873,-0.000518538,670.1466,16.4529714,0.0061931,161.4700229
99.7720661,1.48E-05,677.1018,14.4641106,0.0387877,25.78136883
99.8108538,-0.000340752,681.0762,12.4752498,0.0468635,21.33856838
99.8577173,1.48E-05,669.153,16.4529714,0.0439061,22.77587853
99.9016234,1.48E-05,677.1018,14.4641106,0.0076367,130.9466131
99.9092601,0.000192606,681.0762,16.4529714,0.0371063,26.94960155
99.9463664,-0.000162966,670.1466,10.486389,0.0444298,22.50741619
99.9907962,-0.000340752,676.1082,14.4641106,0.047032,21.26211942
100.0378282,1.48E-05,681.0762,12.4752498,0.0429176,23.30046414
100.0807458,-0.000340752,671.1402,10.486389,0.0077714,128.676944
100.0885172,-0.000162966,674.121,14.4641106,0.0405467,24.66291954
100.1290639,-0.000162966,683.0634,14.4641106,0.0418561,23.89138021
100.17092,-0.000162966,672.1338,14.4641106,0.0069791,143.2849508
100.1778991,0.000192606,674.121,14.4641106,0.043128,23.18679281
100.2210271,-0.000162966,683.0634,16.4529714,0.0384176,26.02973639
100.2594447,0.000192606,673.1274,12.4752498,0.04789,20.88118603
100.3073347,-0.000340752,673.1274,16.4529714,0.0544923,18.3512166
100.361827,-0.000340752,682.0698,12.4752498,0.0024554,407.2656166
100.3642824,1.48E-05,675.1146,12.4752498,0.0306428,32.63409352
100.3949252,1.48E-05,672.1338,12.4752498,0.0475842,21.01537903
100.4425094,-0.000162966,682.0698,16.4529714,0.0337118,29.66320403
100.4762212,1.48E-05,675.1146,12.4752498,0.0295159,33.8800443
100.5057371,-0.000340752,671.1402,16.4529714,0.0265433,37.67429066
100.5322804,1.48E-05,682.0698,16.4529714,0.0449253,22.25917245
100.5772057,1.48E-05,675.1146,8.4975282,0.0027741,360.4772727
100.5799798,-0.000162966,670.1466,18.4418322,0.0416165,24.02893083
100.6215963,-0.000340752,682.0698,14.4641106,0.0494837,20.20867477
100.67108,0.000192606,677.1018,14.4641106,0.0396198,25.2399053
100.7106998,1.48E-05,669.153,12.4752498,0.044391,22.52708882
100.7550908,-0.000162966,681.0762,12.4752498,0.0027127,368.636415
100.7578035,-0.000162966,679.089,12.4752498,0.0431505,23.1747025
100.800954,-0.000518538,670.1466,14.4641106,0.0440955,22.67805104
100.8450495,-0.000162966,679.089,14.4641106,0.0028177,354.8993889
100.8478672,1.48E-05,678.0954,12.4752498,0.0448244,22.30927799
100.8926916,-0.000340752,668.1594,14.4641106,0.0474868,21.05848362
100.9401784,-0.000162966,679.089,14.4641106,0.0415911,24.04360546
100.9817695,0.000192606,680.0826,16.4529714,0.0051236,195.1752691
100.9868931,0.000370392,668.1594,16.4529714,0.0398561,25.09026219
101.0267492,-0.000340752,679.089,14.4641106,0.0452691,22.09012329
101.0720183,-0.000162966,681.0762,12.4752498,0.0071515,139.8308053
101.0791698,1.48E-05,667.1658,18.4418322,0.0375137,26.65692799
101.1166835,1.48E-05,678.0954,14.4641106,0.0450711,22.1871665
101.1617546,1.48E-05,681.0762,16.4529714,0.0487075,20.5307191
101.2104621,0.000192606,668.1594,12.4752498,0.0027146,368.3783973
101.2131767,-0.000162966,677.1018,14.4641106,0.0377724,26.47435693
101.2509491,1.48E-05,683.0634,14.4641106,0.0437154,22.87523391
101.2946645,-0.000162966,670.1466,14.4641106,0.0450804,22.18258932
101.3397449,1.48E-05,676.1082,16.4529714,0.0182128,54.90643951
101.3579577,-0.000162966,682.0698,14.4641106,0.0268963,37.17983511
101.384854,-0.000162966,671.1402,14.4641106,0.0474708,21.06558137
101.4323248,0.000192606,674.121,12.4752498,0.0441835,22.63288332
101.4765083,-0.000162966,684.057,14.4641106,0.0028608,349.552571
101.4793691,-0.000162966,673.1274,14.4641106,0.042052,23.7800818
101.5214211,1.48E-05,673.1274,16.4529714,0.0459834,21.74697827
101.5674045,-0.000162966,682.0698,14.4641106,0.0431604,23.16938675
101.6105649,0.000192606,674.121,14.4641106,0.0188085,53.16745081
101.6293734,0.000192606,673.1274,14.4641106,0.025294,39.53506762
101.6546674,-0.000162966,683.0634,12.4752498,0.0459561,21.75989695
101.7006235,-0.000162966,675.1146,12.4752498,0.0440763,22.6879298
101.7446998,1.48E-05,670.1466,14.4641106,0.018287,54.68365501
101.7629868,-0.000162966,682.0698,12.4752498,0.0267523,37.37996362
101.7897391,1.48E-05,677.1018,16.4529714,0.0468201,21.35834824
101.8365592,-0.000162966,671.1402,16.4529714,0.0456684,21.89697909
101.8822276,1.48E-05,682.0698,16.4529714,0.0133637,74.82957559
101.8955913,-0.000162966,676.1082,14.4641106,0.0289816,34.50465121
101.9245729,-0.000340752,669.153,14.4641106,0.0474769,21.06287479
101.9720498,-0.000162966,680.0826,12.4752498,0.0488049,20.4897459
102.0208547,1.48E-05,677.1018,16.4529714,0.0026645,375.3049389
102.0235192,-0.000162966,668.1594,14.4641106,0.0371508,26.91732076
102.06067,-0.000340752,680.0826,12.4752498,0.0459698,21.75341201
102.1066398,-0.000162966,679.089,14.4641106,0.0486103,20.57177183
102.1552501,0.000192606,668.1594,14.4641106,0.0128713,77.69223008
102.1681214,1.48E-05,678.0954,14.4641106,0.0419024,23.8649815
102.2100238,1.48E-05,681.0762,12.4752498,0.0294264,33.98308998
102.2394502,-0.000162966,668.1594,14.4641106,0.0480517,20.81091824
102.2875019,-0.000162966,678.0954,14.4641106,0.0129554,77.18789084
102.3004573,1.48E-05,680.0826,14.4641106,0.042931,23.2931914
102.3433883,0.000192606,668.1594,12.4752498,0.031276,31.97339811
102.3746643,0.000192606,677.1018,14.4641106,0.0454132,22.02002943
102.4200775,1.48E-05,680.0826,18.4418322,0.003194,313.0870392
102.4232715,1.48E-05,669.153,10.486389,0.0417381,23.95892482
102.4650096,1.48E-05,676.1082,14.4641106,0.0449243,22.25966794
102.5099339,-0.000162966,680.0826,14.4641106,0.0452826,22.08353759
102.5552165,1.48E-05,669.153,14.4641106,0.0023491,425.6949544
102.5575656,-0.000162966,676.1082,14.4641106,0.0421449,23.72766336
102.5997105,-0.000696324,683.0634,12.4752498,0.0451261,22.16012462
102.6448366,-0.000162966,671.1402,14.4641106,0.045486,21.98478652
102.6903226,1.48E-05,673.1274,12.4752498,0.0024208,413.0865862
102.6927434,1.48E-05,683.0634,12.4752498,0.041704,23.97851527
102.7344474,-0.000340752,671.1402,14.4641106,0.0451622,22.14241113
102.7796096,1.48E-05,671.1402,14.4641106,0.0183642,54.45377413
102.7979738,-0.000340752,681.0762,16.4529714,0.0273237,36.59826448
102.8252975,0.000192606,672.1338,14.4641106,0.0444405,22.50199707
102.869738,-0.000162966,670.1466,14.4641106,0.0453465,22.0524186
102.9150845,-0.000162966,682.0698,14.4641106,0.0023619,423.3879507
102.9174464,0.000192606,674.121,14.4641106,0.0424721,23.54486828
102.9599185,1.48E-05,670.1466,16.4529714,0.044983,22.23062044
103.0049015,0.000192606,682.0698,12.4752498,0.0475215,21.04310682
103.052423,1.48E-05,674.121,12.4752498,0.006989,143.0819857
103.059412,0.000192606,669.153,12.4752498,0.0354896,28.17726885
103.0949016,0.000370392,681.0762,12.4752498,0.0449371,22.25332741
103.1398387,-0.000162966,677.1018,14.4641106,0.0476312,20.99464217
103.1874699,0.000370392,668.1594,12.4752498,0.0078874,126.7844919
103.1953573,1.48E-05,678.0954,14.4641106,0.0346349,28.87261116
103.2299922,1.48E-05,680.0826,14.4641106,0.0471747,21.19780305
103.2771669,1.48E-05,668.1594,16.4529714,0.0473415,21.12311608
103.3245084,0.000192606,679.089,14.4641106,0.0027643,361.7552393
103.3272727,1.48E-05,678.0954,16.4529714,0.0379994,26.316205
103.3652721,1.48E-05,667.1658,14.4641106,0.0452064,22.12076164
103.4104785,-0.000340752,677.1018,12.4752498,0.0454565,21.99905406
103.455935,0.000192606,679.089,14.4641106,0.0057474,173.9917183
103.4616824,-0.000162966,667.1658,14.4641106,0.039755,25.15406865
103.5014374,-0.000340752,677.1018,16.4529714,0.0452489,22.09998474
103.5466863,-0.000162966,680.0826,12.4752498,0.0431112,23.19582847
103.5897975,0.000370392,668.1594,16.4529714,0.0462784,21.60835293
103.6360759,-0.000340752,675.1146,14.4641106,0.0031912,313.3617478
103.6392671,-0.000162966,683.0634,12.4752498,0.0416584,24.00476253
103.6809255,1.48E-05,669.153,14.4641106,0.0468738,21.33387949
103.7277993,-0.000162966,676.1082,16.4529714,0.0131039,76.31315861
103.7409032,0.000370392,682.0698,18.4418322,0.0421399,23.73047873
103.7830431,1.48E-05,669.153,12.4752498,0.0316235,31.62205323
103.8146666,-0.000162966,676.1082,14.4641106,0.0477285,20.95184217
103.8623951,-0.000162966,680.0826,14.4641106,0.0133819,74.72780411
103.875777,-0.000162966,671.1402,16.4529714,0.0418898,23.87215981
103.9176668,-0.000162966,671.1402,14.4641106,0.0330421,30.26442022
103.9507089,0.000192606,680.0826,14.4641106,0.044634,22.40444505
103.9953429,1.48E-05,671.1402,18.4418322,0.0024058,415.6621527
103.9977487,1.48E-05,671.1402,14.4641106,0.0446918,22.37546931
104.0424405,1.48E-05,682.0698,12.4752498,0.0444796,22.48221658
104.0869201,0.000192606,674.121,16.4529714,0.0439962,22.72923569
104.1309163,-0.000162966,672.1338,16.4529714,0.0422134,23.68916031
104.1731297,-0.000340752,682.0698,14.4641106,0.0212458,47.0681265
104.1943755,0.000192606,675.1146,18.4418322,0.0256181,39.03490108
104.2199936,-0.000340752,671.1402,12.4752498,0.0461198,21.68266124
104.2661134,-0.000162966,683.0634,16.4529714,0.0084889,117.8008933
104.2746023,-0.000162966,677.1018,14.4641106,0.0404103,24.74616619
104.3150126,1.48E-05,670.1466,14.4641106,0.0406694,24.58851126
104.355682,-0.000518538,681.0762,16.4529714,0.0484587,20.63612932
104.4041407,-0.000162966,678.0954,16.4529714,0.0061534,162.5117822
104.4102941,1.48E-05,669.153,12.4752498,0.0345354,28.95579609
104.4448295,-0.000162966,681.0762,12.4752498,0.0450095,22.21753186
104.489839,1.48E-05,679.089,14.4641106,0.018242,54.81855054
104.508081,-0.000340752,669.153,16.4529714,0.0266695,37.49601607
104.5347505,0.000192606,679.089,14.4641106,0.0461196,21.68275527
104.5808701,1.48E-05,679.089,14.4641106,0.0439,22.77904329
104.6247701,1.48E-05,667.1658,14.4641106,0.0089424,111.8268028
104.6337125,-0.000162966,678.0954,12.4752498,0.0360909,27.70781553
104.6698034,0.000192606,679.089,14.4641106,0.0480608,20.80697783
104.7178642,1.48E-05,669.153,14.4641106,0.0508201,19.67725368
104.7686843,-0.000162966,677.1018,12.4752498,0.0026919,371.4848316
104.7713762,1.48E-05,681.0762,16.4529714,0.0372901,26.81676906
104.8086663,-0.000340752,668.1594,16.4529714,0.0412527,24.24083755
104.849919,-0.000162966,678.0954,14.4641106,0.0475646,21.02403888
104.8974836,0.000192606,682.0698,14.4641106,0.0134181,74.52619991
104.9109017,-0.000162966,670.1466,12.4752498,0.0445383,22.45258574
104.95544,-0.000162966,677.1018,14.4641106,0.0312909,31.95817312
104.9867309,-0.000162966,683.0634,12.4752498,0.0450379,22.20352193
105.0317688,1.48E-05,672.1338,16.4529714,0.0073474,136.1025667
105.0391162,1.48E-05,674.121,14.4641106,0.0361813,27.63858678
105.0752975,-0.000162966,684.057,16.4529714,0.0462827,21.60634536
105.1215802,0.000192606,672.1338,14.4641106,0.0434573,23.01109365
105.1650375,1.48E-05,673.1274,14.4641106,0.0027555,362.910539
105.167793,0.000192606,683.0634,16.4529714,0.0420713,23.76917282
105.2098643,-0.000162966,674.121,12.4752498,0.0449246,22.25951929
105.2547889,-0.000340752,674.121,16.4529714,0.0451681,22.1395188
105.299957,-0.000162966,682.0698,16.4529714,0.0177654,56.28919135
105.3177224,0.000192606,674.121,14.4641106,0.0270169,37.01386916
105.3447393,-0.000162966,672.1338,16.4529714,0.0452123,22.11787499
105.3899516,1.48E-05,682.0698,14.4641106,0.0452919,22.07900309
105.4352435,-0.000162966,677.1018,16.4529714,0.0023586,423.9803322
105.4376021,1.48E-05,670.1466,12.4752498,0.0423925,23.58907824
105.4799946,-0.000162966,683.0634,12.4752498,0.0448491,22.29699147
105.5248437,1.48E-05,677.1018,12.4752498,0.0451995,22.12413855
105.5700432,-0.000162966,670.1466,16.4529714,0.0189458,52.7821469
105.588989,-0.000162966,682.0698,14.4641106,0.0262445,38.10322169
105.6152335,1.48E-05,678.0954,14.4641106,0.0459164,21.77871086
105.6611499,1.48E-05,670.1466,14.4641106,0.0436129,22.92899577
105.7047628,1.48E-05,681.0762,12.4752498,0.0176205,56.75207854
105.7223833,0.000192606,679.089,14.4641106,0.0273856,36.51554106
105.7497689,0.000192606,670.1466,14.4641106,0.0472923,21.14509128
105.7970612,-0.000340752,681.0762,12.4752498,0.0557167,17.94794019
105.8527779,0.000192606,680.0826,12.4752498,0.0025539,391.5580086
105.8553318,0.000192606,671.1402,14.4641106,0.0293298,34.095016
105.8846616,1.48E-05,680.0826,14.4641106,0.0468553,21.34230278
105.9315169,-0.000162966,682.0698,12.4752498,0.0550193,18.17544027
105.9865362,0.000192606,668.1594,16.4529714,0.0026814,372.939511
105.9892176,0.000192606,680.0826,14.4641106,0.0304491,32.84169317
106.0196667,1.48E-05,682.0698,18.4418322,0.047542,21.03403306
106.0672087,0.000192606,670.1466,16.4529714,0.042851,23.33667827
106.1100597,1.48E-05,677.1018,16.4529714,0.0025872,386.5182398
106.1126469,0.000192606,683.0634,18.4418322,0.0430548,23.22621403
106.1557017,-0.000162966,670.1466,12.4752498,0.0441748,22.63734075
106.1998765,-0.000162966,677.1018,12.4752498,0.0026415,378.5727843
106.202518,-0.000162966,683.0634,14.4641106,0.0421797,23.70808707
