Time (s),Channel 1 (mV),Channel 2 (mV),Channel 3 (mV),Channel 1 (mV)
24.8012885,0.0488,302.5146,524.754,0.0488
24.8467227,0.0484,304.5018,523.762,0.0484
24.8914981,0.0487,303.5082,523.762,0.0487
24.9365764,0.0481,303.5082,516.818,0.0481
24.981861,0.0475,303.5082,515.826,0.0475
25.0266293,0.048,303.5082,516.818,0.048
25.0713649,0.0473,303.5082,507.89,0.0473
25.1162377,0.0468,303.5082,508.882,0.0468
25.2068808,0.0461,304.5018,500.946,0.0461
25.2245415,0.0456,304.5018,500.946,0.0456
25.2961275,0.0459,304.5018,500.946,0.0459
25.3414392,0.0462,303.5082,500.946,0.0462
25.3865799,0.0454,303.5082,494.002,0.0454
25.4313144,0.0448,303.5082,492.018,0.0448
25.4770938,0.0451,303.5082,493.01,0.0451
25.5213279,0.0442,303.5082,486.066,0.0442
25.5669024,0.0436,304.5018,486.066,0.0436
25.6115225,0.0427,304.5018,479.122,0.0427
25.6563428,0.0422,304.5018,477.138,0.0422
25.7487415,0.0424,305.4954,478.13,0.0424
25.7913481,0.0416,304.5018,471.186,0.0416
25.8367609,0.0408,303.5082,471.186,0.0408
25.8819441,0.041,304.5018,471.186,0.041
25.9259787,0.0401,303.5082,464.242,0.0401
25.9719353,0.0394,303.5082,463.25,0.0394
26.0170837,0.0365,303.5082,455.314,0.0365
26.0616012,0.0348,302.5146,455.314,0.0348
26.1070485,0.0349,302.5146,455.314,0.0349
26.1971522,0.0339,303.5082,448.37,0.0339
26.2411319,0.0331,302.5146,448.37,0.0331
26.2874623,0.0333,302.5146,448.37,0.0333
26.3316718,0.0322,302.5146,440.434,0.0322
26.3769242,0.0313,302.5146,440.434,0.0313
26.4224576,0.0313,302.5146,440.434,0.0313
26.4660129,0.0303,303.5082,433.49,0.0303
26.5112206,0.0295,302.5146,433.49,0.0295
26.6018958,0.0285,302.5146,424.562,0.0285
26.6459429,0.0277,302.5146,424.562,0.0277
26.6919199,0.0279,303.5082,425.554,0.0279
26.7367081,0.0266,302.5146,417.618,0.0266
26.7819172,0.026,302.5146,417.618,0.026
26.827018,0.0259,302.5146,417.618,0.0259
26.8711137,0.0248,302.5146,408.69,0.0248
26.9165945,0.0241,302.5146,409.682,0.0241
26.9618221,0.0231,302.5146,401.746,0.0231
27.0063353,0.0223,302.5146,402.738,0.0223
27.0969435,0.0222,302.5146,401.746,0.0222
27.1410223,0.0212,302.5146,394.802,0.0212
27.1868777,0.0205,302.5146,394.802,0.0205
27.2314317,0.0205,303.5082,393.81,0.0205
27.2765864,0.0195,302.5146,386.866,0.0195
27.321081,0.0187,303.5082,385.874,0.0187
27.366904,0.0176,302.5146,378.93,0.0176
27.41136,0.0172,302.5146,378.93,0.0172
27.4565203,0.0171,302.5146,379.922,0.0171
27.5495123,0.0161,302.5146,371.986,0.0161
27.5915576,0.0156,303.5082,370.994,0.0156
