Time (s),Channel 1 (mA),Channel 2 (mV),Channel 3 (mV),Channel 1 (mA)
21.507,1.48E-05,309.4698,6.5086674,1.48E-05
21.557,0.000192606,309.4698,6.5086674,0.000192606
21.607,-0.000162966,308.4762,8.4975282,-0.000162966
21.657,0.000192606,309.4698,6.5086674,0.000192606
21.707,0.000192606,308.4762,4.5198066,0.000192606
21.757,0.000192606,308.4762,6.5086674,0.000192606
21.807,0.000192606,308.4762,4.5198066,0.000192606
21.857,1.48E-05,308.4762,6.5086674,1.48E-05
21.907,0.000192606,310.4634,4.5198066,0.000192606
21.957,1.48E-05,307.4826,6.5086674,1.48E-05
22.007,0.000192606,309.4698,4.5198066,0.000192606
22.057,1.48E-05,310.4634,6.5086674,1.48E-05
